start_time,addresses_count_active,addresses_count_receiver,addresses_count_sender,datetime
1706148000000,17514,9461,11780,2024-01-25 02:00:00
1706151600000,16088,8687,11043,2024-01-25 03:00:00
1706155200000,19511,9586,13975,2024-01-25 04:00:00
1706158800000,22716,10782,16778,2024-01-25 05:00:00
1706162400000,22816,11733,15728,2024-01-25 06:00:00
1706166000000,25443,12792,17773,2024-01-25 07:00:00
1706169600000,29015,15867,18379,2024-01-25 08:00:00
1706173200000,21764,14426,11753,2024-01-25 09:00:00
1706176800000,22798,15359,12361,2024-01-25 10:00:00
1706180400000,21450,13748,12032,2024-01-25 11:00:00
1706184000000,21704,13684,12257,2024-01-25 12:00:00
1706187600000,20518,12608,12065,2024-01-25 13:00:00
1706191200000,21507,13114,12586,2024-01-25 14:00:00
1706194800000,21951,12838,13464,2024-01-25 15:00:00
1706198400000,22406,13247,13674,2024-01-25 16:00:00
1706202000000,21928,12771,13550,2024-01-25 17:00:00
1706205600000,21801,13051,13082,2024-01-25 18:00:00
1706209200000,22026,13001,13508,2024-01-25 19:00:00
1706212800000,22384,12655,14075,2024-01-25 20:00:00
1706216400000,20655,12075,13195,2024-01-25 21:00:00
1706220000000,19813,10933,13359,2024-01-25 22:00:00
1706223600000,21331,12153,13559,2024-01-25 23:00:00
1706227200000,18592,10948,12046,2024-01-26 00:00:00
1706230800000,20416,11613,13663,2024-01-26 01:00:00
1706234400000,20407,11621,13462,2024-01-26 02:00:00
1706238000000,23274,13289,15727,2024-01-26 03:00:00
1706241600000,21477,12471,14016,2024-01-26 04:00:00
1706245200000,21222,12510,14057,2024-01-26 05:00:00
1706248800000,22206,13444,13954,2024-01-26 06:00:00
1706252400000,19960,12086,12073,2024-01-26 07:00:00
1706256000000,20584,12280,12832,2024-01-26 08:00:00
1706259600000,21415,12757,13140,2024-01-26 09:00:00
1706263200000,19373,11256,11888,2024-01-26 10:00:00
1706266800000,20344,12152,12014,2024-01-26 11:00:00
1706270400000,23849,11734,16733,2024-01-26 12:00:00
1706274000000,22140,12878,14189,2024-01-26 13:00:00
1706277600000,22409,12766,14451,2024-01-26 14:00:00
1706281200000,21312,12096,13587,2024-01-26 15:00:00
1706284800000,22792,13074,14568,2024-01-26 16:00:00
1706288400000,22315,12731,14350,2024-01-26 17:00:00
1706292000000,22398,13525,13669,2024-01-26 18:00:00
1706295600000,22757,12538,14773,2024-01-26 19:00:00
1706299200000,20760,11544,13527,2024-01-26 20:00:00
1706302800000,20483,11331,13605,2024-01-26 21:00:00
1706306400000,20532,11662,13450,2024-01-26 22:00:00
1706310000000,20235,11307,13485,2024-01-26 23:00:00
1706313600000,18434,10670,12038,2024-01-27 00:00:00
1706317200000,19920,10672,13663,2024-01-27 01:00:00
1706320800000,19938,11061,13227,2024-01-27 02:00:00
1706324400000,19820,11082,13403,2024-01-27 03:00:00
1706328000000,18682,10128,12620,2024-01-27 04:00:00
1706331600000,19084,11084,12287,2024-01-27 05:00:00
1706335200000,20858,10923,14697,2024-01-27 06:00:00
1706338800000,22025,12253,14960,2024-01-27 07:00:00
1706342400000,20969,11886,13770,2024-01-27 08:00:00
1706346000000,21450,11968,14049,2024-01-27 09:00:00
1706349600000,20831,11611,13585,2024-01-27 10:00:00
1706353200000,21941,12115,14386,2024-01-27 11:00:00
1706356800000,21729,11780,14378,2024-01-27 12:00:00
1706360400000,24055,12610,16341,2024-01-27 13:00:00
1706364000000,24110,13882,15034,2024-01-27 14:00:00
1706367600000,21990,12624,13863,2024-01-27 15:00:00
1706371200000,25014,13842,16719,2024-01-27 16:00:00
1706374800000,23702,13083,15810,2024-01-27 17:00:00
1706378400000,23350,12594,15348,2024-01-27 18:00:00
1706382000000,22754,12968,14944,2024-01-27 19:00:00
1706385600000,23082,12655,15648,2024-01-27 20:00:00
1706389200000,21650,11327,15301,2024-01-27 21:00:00
1706392800000,19991,11623,13012,2024-01-27 22:00:00
1706396400000,20789,10946,14727,2024-01-27 23:00:00
1706400000000,20345,10164,14625,2024-01-28 00:00:00
1706403600000,20443,10897,14291,2024-01-28 01:00:00
1706407200000,20488,11118,14470,2024-01-28 02:00:00
1706410800000,20212,11167,14070,2024-01-28 03:00:00
1706414400000,20900,11592,14600,2024-01-28 04:00:00
1706418000000,22607,12685,15866,2024-01-28 05:00:00
1706421600000,23337,12383,16325,2024-01-28 06:00:00
1706425200000,22693,12301,15585,2024-01-28 07:00:00
1706428800000,22328,12299,15571,2024-01-28 08:00:00
1706432400000,24104,12624,17823,2024-01-28 09:00:00
1706436000000,26445,13380,19371,2024-01-28 10:00:00
1706439600000,24971,14378,18364,2024-01-28 11:00:00
1706443200000,19491,10809,13121,2024-01-28 12:00:00
1706446800000,19039,10777,12482,2024-01-28 13:00:00
1706450400000,19630,11177,12849,2024-01-28 14:00:00
1706454000000,20113,11496,12902,2024-01-28 15:00:00
1706457600000,19897,11365,13009,2024-01-28 16:00:00
1706461200000,21727,11354,14885,2024-01-28 17:00:00
1706464800000,20590,11411,13676,2024-01-28 18:00:00
1706468400000,21024,12279,13490,2024-01-28 19:00:00
1706472000000,20051,11118,13438,2024-01-28 20:00:00
1706475600000,19483,10788,12943,2024-01-28 21:00:00
1706479200000,22039,10965,15231,2024-01-28 22:00:00
1706482800000,17874,10147,12149,2024-01-28 23:00:00
1706486400000,17270,8771,12140,2024-01-29 00:00:00
1706490000000,16448,9035,11133,2024-01-29 01:00:00
1706493600000,18006,9358,12207,2024-01-29 02:00:00
1706497200000,22604,14658,15875,2024-01-29 03:00:00
1706500800000,19859,11779,13213,2024-01-29 04:00:00
1706504400000,17039,9989,10273,2024-01-29 05:00:00
1706508000000,19640,10050,13053,2024-01-29 06:00:00
1706511600000,18230,10654,11039,2024-01-29 07:00:00
1706515200000,19041,10961,11740,2024-01-29 08:00:00
1706518800000,18172,10531,11193,2024-01-29 09:00:00
1706522400000,19063,10390,12481,2024-01-29 10:00:00
1706526000000,19849,10930,12780,2024-01-29 11:00:00
1706529600000,18866,10455,12073,2024-01-29 12:00:00
1706533200000,19635,11095,12442,2024-01-29 13:00:00
1706536800000,20157,11547,12638,2024-01-29 14:00:00
1706540400000,20762,12042,12958,2024-01-29 15:00:00
1706544000000,21391,12236,13484,2024-01-29 16:00:00
1706547600000,21360,12565,12940,2024-01-29 17:00:00
1706551200000,22853,13010,14297,2024-01-29 18:00:00
1706554800000,22231,12243,14573,2024-01-29 19:00:00
1706558400000,21223,11729,13870,2024-01-29 20:00:00
1706562000000,20242,11557,12936,2024-01-29 21:00:00
1706565600000,21590,11815,14589,2024-01-29 22:00:00
1706569200000,20442,10609,14147,2024-01-29 23:00:00
1706572800000,19495,10141,13671,2024-01-30 00:00:00
1706576400000,20891,10447,15076,2024-01-30 01:00:00
1706580000000,20954,10659,14730,2024-01-30 02:00:00
1706583600000,22437,11279,16124,2024-01-30 03:00:00
1706587200000,21459,10503,15515,2024-01-30 04:00:00
1706590800000,22000,11792,14511,2024-01-30 05:00:00
1706594400000,22870,11093,15884,2024-01-30 06:00:00
1706598000000,20813,10510,14286,2024-01-30 07:00:00
1706601600000,21239,10652,14331,2024-01-30 08:00:00
1706605200000,22244,10805,15415,2024-01-30 09:00:00
1706608800000,23267,11207,16089,2024-01-30 10:00:00
1706612400000,21692,11490,13991,2024-01-30 11:00:00
1706616000000,21773,12087,13697,2024-01-30 12:00:00
1706619600000,21033,11920,13113,2024-01-30 13:00:00
1706623200000,22692,12082,14627,2024-01-30 14:00:00
1706626800000,21966,12425,13702,2024-01-30 15:00:00
1706630400000,21888,11840,14079,2024-01-30 16:00:00
1706634000000,22134,12103,14183,2024-01-30 17:00:00
1706637600000,22388,12881,13856,2024-01-30 18:00:00
1706641200000,23668,13161,15323,2024-01-30 19:00:00
1706644800000,22266,12117,14567,2024-01-30 20:00:00
1706648400000,20561,10999,13659,2024-01-30 21:00:00
1706652000000,20595,11554,13619,2024-01-30 22:00:00
1706655600000,20199,11027,13386,2024-01-30 23:00:00
1706659200000,19935,10712,13896,2024-01-31 00:00:00
1706662800000,18131,9781,12216,2024-01-31 01:00:00
1706666400000,17879,9532,12278,2024-01-31 02:00:00
1706670000000,19561,10033,13756,2024-01-31 03:00:00
1706673600000,18542,9671,12548,2024-01-31 04:00:00
1706677200000,21101,11097,14003,2024-01-31 05:00:00
1706680800000,19129,10054,13034,2024-01-31 06:00:00
1706684400000,22828,10600,16326,2024-01-31 07:00:00
1706688000000,19141,10617,12434,2024-01-31 08:00:00
1706691600000,19917,11175,12850,2024-01-31 09:00:00
1706695200000,18954,10961,11405,2024-01-31 10:00:00
1706698800000,22937,11885,14979,2024-01-31 11:00:00
1706702400000,21244,12337,12702,2024-01-31 12:00:00
1706706000000,20867,12341,12690,2024-01-31 13:00:00
1706709600000,21675,12749,13406,2024-01-31 14:00:00
1706713200000,21491,12690,13010,2024-01-31 15:00:00
1706716800000,21589,12426,13512,2024-01-31 16:00:00
1706720400000,22339,12801,14283,2024-01-31 17:00:00
1706724000000,22661,12838,14918,2024-01-31 18:00:00
1706727600000,22460,12803,14441,2024-01-31 19:00:00
1706731200000,22937,11947,15590,2024-01-31 20:00:00
1706734800000,21352,12287,13662,2024-01-31 21:00:00
1706738400000,20584,11368,13862,2024-01-31 22:00:00
1706742000000,19102,10630,12535,2024-01-31 23:00:00
1706745600000,17732,9951,11506,2024-02-01 00:00:00
1706749200000,17838,9774,11842,2024-02-01 01:00:00
1706752800000,18771,10122,12724,2024-02-01 02:00:00
1706756400000,17714,10353,11248,2024-02-01 03:00:00
1706760000000,21166,12033,13512,2024-02-01 04:00:00
1706763600000,21609,11846,14871,2024-02-01 05:00:00
1706767200000,18973,10106,12910,2024-02-01 06:00:00
1706770800000,20132,11298,13370,2024-02-01 07:00:00
1706774400000,20911,11345,14054,2024-02-01 08:00:00
1706778000000,18691,10905,11881,2024-02-01 09:00:00
1706781600000,20435,11811,13123,2024-02-01 10:00:00
1706785200000,20798,12128,12934,2024-02-01 11:00:00
1706788800000,26819,13312,19849,2024-02-01 12:00:00
1706792400000,21674,12139,14209,2024-02-01 13:00:00
1706796000000,22217,12550,14398,2024-02-01 14:00:00
1706799600000,21229,12382,13510,2024-02-01 15:00:00
1706803200000,21507,11944,13847,2024-02-01 16:00:00
1706806800000,23204,12737,15226,2024-02-01 17:00:00
1706810400000,20127,11037,12896,2024-02-01 18:00:00
1706814000000,21432,11817,13857,2024-02-01 19:00:00
1706817600000,21097,11441,13945,2024-02-01 20:00:00
1706821200000,21469,11761,14226,2024-02-01 21:00:00
1706824800000,20721,11445,13861,2024-02-01 22:00:00
1706828400000,18224,9936,12166,2024-02-01 23:00:00
1706832000000,19462,10582,13269,2024-02-02 00:00:00
1706835600000,20578,10926,14161,2024-02-02 01:00:00
1706839200000,19939,10185,14118,2024-02-02 02:00:00
1706842800000,20325,10084,14510,2024-02-02 03:00:00
1706846400000,19916,10275,13812,2024-02-02 04:00:00
1706850000000,22624,10846,15957,2024-02-02 05:00:00
1706853600000,20030,10458,13719,2024-02-02 06:00:00
1706857200000,20662,10435,14074,2024-02-02 07:00:00
1706860800000,20551,10457,13984,2024-02-02 08:00:00
1706864400000,18111,10218,11507,2024-02-02 09:00:00
1706868000000,19467,10904,12383,2024-02-02 10:00:00
1706871600000,20048,11199,12854,2024-02-02 11:00:00
1706875200000,19664,11272,12250,2024-02-02 12:00:00
1706878800000,20489,11714,12808,2024-02-02 13:00:00
1706882400000,20369,11337,13156,2024-02-02 14:00:00
1706886000000,20560,11384,13486,2024-02-02 15:00:00
1706889600000,20527,11828,13207,2024-02-02 16:00:00
1706893200000,21353,12001,13793,2024-02-02 17:00:00
1706896800000,20189,11500,13000,2024-02-02 18:00:00
1706900400000,20750,11724,13435,2024-02-02 19:00:00
1706904000000,20027,11233,13272,2024-02-02 20:00:00
1706907600000,20063,11492,13255,2024-02-02 21:00:00
1706911200000,20203,11590,13362,2024-02-02 22:00:00
1706914800000,19246,10379,13307,2024-02-02 23:00:00
1706918400000,20247,9977,14263,2024-02-03 00:00:00
1706922000000,17682,9336,12157,2024-02-03 01:00:00
1706925600000,18369,9000,13302,2024-02-03 02:00:00
1706929200000,18896,9687,13547,2024-02-03 03:00:00
1706932800000,17878,8920,13034,2024-02-03 04:00:00
1706936400000,19453,10101,13720,2024-02-03 05:00:00
1706940000000,19650,9452,14382,2024-02-03 06:00:00
1706943600000,19082,9938,13359,2024-02-03 07:00:00
1706947200000,19317,10196,13650,2024-02-03 08:00:00
1706950800000,19814,10422,13777,2024-02-03 09:00:00
1706954400000,19809,10077,13984,2024-02-03 10:00:00
1706958000000,19982,10399,13804,2024-02-03 11:00:00
1706961600000,20207,10946,13370,2024-02-03 12:00:00
1706965200000,20175,10934,13387,2024-02-03 13:00:00
1706968800000,20547,11075,13657,2024-02-03 14:00:00
1706972400000,20737,11113,14013,2024-02-03 15:00:00
1706976000000,20613,11114,13774,2024-02-03 16:00:00
1706979600000,19600,10930,12994,2024-02-03 17:00:00
1706983200000,19432,10697,12976,2024-02-03 18:00:00
1706986800000,21368,11386,14585,2024-02-03 19:00:00
1706990400000,19297,10506,13109,2024-02-03 20:00:00
1706994000000,19101,10329,13022,2024-02-03 21:00:00
1706997600000,17764,9781,12019,2024-02-03 22:00:00
1707001200000,21016,10360,14779,2024-02-03 23:00:00
1707004800000,18594,9113,13495,2024-02-04 00:00:00
1707008400000,19151,9470,13698,2024-02-04 01:00:00
1707012000000,20941,9241,15807,2024-02-04 02:00:00
1707015600000,18298,8946,13328,2024-02-04 03:00:00
1707019200000,20005,8657,15159,2024-02-04 04:00:00
1707022800000,19448,9356,14122,2024-02-04 05:00:00
1707026400000,20745,9637,15071,2024-02-04 06:00:00
1707030000000,22236,9398,16887,2024-02-04 07:00:00
1707033600000,19939,9792,14573,2024-02-04 08:00:00
1707037200000,18454,10001,12351,2024-02-04 09:00:00
1707040800000,19201,10291,12983,2024-02-04 10:00:00
1707044400000,17896,10406,10971,2024-02-04 11:00:00
1707048000000,19331,10712,12663,2024-02-04 12:00:00
1707051600000,20845,11159,14106,2024-02-04 13:00:00
1707055200000,20437,10893,13922,2024-02-04 14:00:00
1707058800000,20930,11294,14027,2024-02-04 15:00:00
1707062400000,20637,11238,14072,2024-02-04 16:00:00
1707066000000,20091,11006,13640,2024-02-04 17:00:00
1707069600000,20745,11315,14121,2024-02-04 18:00:00
1707073200000,21237,11649,14223,2024-02-04 19:00:00
1707076800000,21115,11214,14356,2024-02-04 20:00:00
1707080400000,20057,11096,13381,2024-02-04 21:00:00
1707084000000,21787,11114,15029,2024-02-04 22:00:00
1707087600000,19574,9979,13462,2024-02-04 23:00:00
1707091200000,19007,8938,13942,2024-02-05 00:00:00
1707094800000,18649,9925,12949,2024-02-05 01:00:00
1707098400000,22617,10189,16522,2024-02-05 02:00:00
1707102000000,21374,9587,15969,2024-02-05 03:00:00
1707105600000,20253,8571,15577,2024-02-05 04:00:00
1707109200000,22290,9648,16530,2024-02-05 05:00:00
1707112800000,21532,9913,15884,2024-02-05 06:00:00
1707116400000,21763,9917,15919,2024-02-05 07:00:00
1707120000000,21175,10684,14521,2024-02-05 08:00:00
1707123600000,19785,11054,13069,2024-02-05 09:00:00
1707127200000,20314,10879,13741,2024-02-05 10:00:00
1707130800000,20233,11430,13042,2024-02-05 11:00:00
1707134400000,21662,11564,14446,2024-02-05 12:00:00
1707138000000,22505,12159,14740,2024-02-05 13:00:00
1707141600000,21174,12194,12974,2024-02-05 14:00:00
1707145200000,21396,12315,13476,2024-02-05 15:00:00
1707148800000,22085,12966,13715,2024-02-05 16:00:00
1707152400000,21811,12588,13785,2024-02-05 17:00:00
1707156000000,21968,12617,14110,2024-02-05 18:00:00
1707159600000,26002,12296,18393,2024-02-05 19:00:00
1707163200000,19082,11823,11299,2024-02-05 20:00:00
1707166800000,19553,11668,12299,2024-02-05 21:00:00
1707170400000,18394,10866,11822,2024-02-05 22:00:00
1707174000000,20645,10705,13962,2024-02-05 23:00:00
1707177600000,19168,9701,13467,2024-02-06 00:00:00
1707181200000,18674,9627,12908,2024-02-06 01:00:00
1707184800000,17379,9273,11820,2024-02-06 02:00:00
1707188400000,17863,9623,12019,2024-02-06 03:00:00
1707192000000,17925,9396,12458,2024-02-06 04:00:00
1707195600000,17563,9086,12140,2024-02-06 05:00:00
1707199200000,15580,9330,9180,2024-02-06 06:00:00
1707202800000,14926,7728,9723,2024-02-06 07:00:00
1707206400000,18239,9598,11955,2024-02-06 08:00:00
1707210000000,18261,9350,11979,2024-02-06 09:00:00
1707213600000,19729,10870,12540,2024-02-06 10:00:00
1707217200000,20050,10872,12708,2024-02-06 11:00:00
1707220800000,20689,11923,12431,2024-02-06 12:00:00
1707224400000,21536,11951,13355,2024-02-06 13:00:00
1707228000000,21210,12126,12950,2024-02-06 14:00:00
1707231600000,21547,12076,13410,2024-02-06 15:00:00
1707235200000,21307,12027,13406,2024-02-06 16:00:00
1707238800000,22352,13279,13567,2024-02-06 17:00:00
1707242400000,23011,13956,13804,2024-02-06 18:00:00
1707246000000,24846,14074,15619,2024-02-06 19:00:00
1707249600000,23697,13065,15179,2024-02-06 20:00:00
1707253200000,22337,12616,14324,2024-02-06 21:00:00
1707256800000,23075,13203,15120,2024-02-06 22:00:00
1707260400000,22791,12435,15169,2024-02-06 23:00:00
1707264000000,22441,12642,14553,2024-02-07 00:00:00
1707267600000,19896,11341,12551,2024-02-07 01:00:00
1707271200000,20771,11234,13810,2024-02-07 02:00:00
1707274800000,18710,10700,11661,2024-02-07 03:00:00
1707278400000,20052,11734,12561,2024-02-07 04:00:00
1707282000000,20345,12410,11877,2024-02-07 05:00:00
1707285600000,20738,12858,12300,2024-02-07 06:00:00
1707289200000,20752,12779,12479,2024-02-07 07:00:00
1707292800000,21889,13729,12936,2024-02-07 08:00:00
1707296400000,20827,12585,12520,2024-02-07 09:00:00
1707300000000,21508,12998,12915,2024-02-07 10:00:00
1707303600000,21880,13180,13055,2024-02-07 11:00:00
1707307200000,21078,12911,12379,2024-02-07 12:00:00
1707310800000,21675,13258,12316,2024-02-07 13:00:00
1707314400000,22609,12981,14037,2024-02-07 14:00:00
1707318000000,21077,12219,12972,2024-02-07 15:00:00
1707321600000,20566,11578,12912,2024-02-07 16:00:00
1707325200000,21518,11751,13880,2024-02-07 17:00:00
1707328800000,22897,12517,14949,2024-02-07 18:00:00
1707332400000,20782,11129,13561,2024-02-07 19:00:00
1707336000000,20253,10972,13242,2024-02-07 20:00:00
1707339600000,22044,12013,14628,2024-02-07 21:00:00
1707343200000,20916,11837,13864,2024-02-07 22:00:00
1707346800000,19942,11181,12906,2024-02-07 23:00:00
1707350400000,18081,10197,12003,2024-02-08 00:00:00
1707354000000,19527,10864,12983,2024-02-08 01:00:00
1707357600000,20953,11432,14117,2024-02-08 02:00:00
1707361200000,19623,10668,13150,2024-02-08 03:00:00
1707364800000,18363,10371,12099,2024-02-08 04:00:00
1707368400000,19415,10700,12828,2024-02-08 05:00:00
1707372000000,17611,9783,11426,2024-02-08 06:00:00
1707375600000,18354,10308,11783,2024-02-08 07:00:00
1707379200000,17944,10013,11259,2024-02-08 08:00:00
1707382800000,19684,11969,11428,2024-02-08 09:00:00
1707386400000,19449,11319,11763,2024-02-08 10:00:00
1707390000000,19437,11357,11841,2024-02-08 11:00:00
1707393600000,19300,11338,11579,2024-02-08 12:00:00
1707397200000,19524,11460,11770,2024-02-08 13:00:00
1707400800000,20710,12145,12641,2024-02-08 14:00:00
1707404400000,20088,11637,12399,2024-02-08 15:00:00
1707408000000,21391,12085,13499,2024-02-08 16:00:00
1707411600000,20158,11217,12799,2024-02-08 17:00:00
1707415200000,20691,11744,13204,2024-02-08 18:00:00
1707418800000,20232,11366,13106,2024-02-08 19:00:00
1707422400000,19104,10606,12354,2024-02-08 20:00:00
1707426000000,17650,10272,10925,2024-02-08 21:00:00
1707429600000,18968,10678,12603,2024-02-08 22:00:00
1707433200000,18812,10433,12450,2024-02-08 23:00:00
1707436800000,15442,8741,9909,2024-02-09 00:00:00
1707440400000,15394,8667,9888,2024-02-09 01:00:00
1707444000000,15370,8376,10085,2024-02-09 02:00:00
1707447600000,20335,11598,12201,2024-02-09 03:00:00
1707451200000,21195,10546,14525,2024-02-09 04:00:00
1707454800000,23288,11479,15460,2024-02-09 05:00:00
1707458400000,20372,10866,13269,2024-02-09 06:00:00
1707462000000,19075,10786,12360,2024-02-09 07:00:00
1707465600000,22578,11346,15225,2024-02-09 08:00:00
1707469200000,26254,10772,19404,2024-02-09 09:00:00
1707472800000,23270,10749,16467,2024-02-09 10:00:00
1707476400000,19484,10557,12488,2024-02-09 11:00:00
1707480000000,22203,12319,13911,2024-02-09 12:00:00
1707483600000,20991,11223,13547,2024-02-09 13:00:00
